map:46
1	area1
2	area2
3	area3
4	area4
5	area5
6	area6
7	area7
8	area8
9	area9
10	area10
11	area11
12	area12
13	area13
14	area14
15	area15
16	area16
17	area17
18	area18
19	area19
20	area20
21	area21
22	area22
23	area23
24	area24
25	area25
26	area26
27	area27
28	area28
29	area29
30	area30
31	area31
32	area32
33	area33
34	area34
35	area35
36	area36
37	area37
38	area38
39	area39
40	area40
41	area41
42	area42
43	area43
44	area44
45	area45
46	area46
area4	1192193.0	1350495.0
area4	1181832.0	1349650.0
area4	1196532.0	1372441.0
area4	1221900.0	1393474.0
area4	1225888.0	1388935.0
area4	1226050.0	1376870.0
area4	1232063.0	1365588.0
area4	1242817.0	1358678.0
area4	1208429.0	1323087.0
NA	NA	NA
area5	1379569.0	1214867.0
area5	1367296.0	1223361.0
area5	1363774.0	1227204.0
area5	1359642.0	1258108.0
area5	1387336.0	1247276.0
area5	1397136.0	1241522.0
area5	1402452.0	1235309.0
area5	1395375.0	1228937.0
area5	1397099.0	1225630.0
area5	1395607.0	1220813.0
area5	1391445.0	1225380.0
area5	1379569.0	1214867.0
NA	NA	NA
area6	1367296.0	1223361.0
area6	1351956.0	1219599.0
area6	1334895.0	1222615.0
area6	1329372.0	1214746.0
area6	1316578.0	1218031.0
area6	1313382.0	1221872.0
area6	1314393.0	1224113.0
area6	1344679.0	1261776.0
area6	1359642.0	1258108.0
area6	1363774.0	1227204.0
area6	1367296.0	1223361.0
NA	NA	NA
area7	1440984.0	1166606.0
area7	1439686.0	1164933.0
area7	1444906.0	1162517.0
area7	1447300.0	1156277.0
area7	1450462.0	1155680.0
area7	1449786.0	1146620.0
area7	1435278.0	1136715.0
area7	1433188.0	1136543.0
area7	1432222.0	1142700.0
area7	1428353.0	1140871.0
area7	1419534.0	1147811.0
area7	1415513.0	1154176.0
area7	1413946.0	1153426.0
area7	1418438.0	1144856.0
area7	1423409.0	1141460.0
area7	1421688.0	1137603.0
area7	1431619.0	1131647.0
area7	1427120.0	1123476.0
area7	1414524.0	1113396.0
area7	1411548.0	1113686.0
area7	1412649.0	1115951.0
area7	1409421.0	1117520.0
area7	1410872.0	1118917.0
area7	1406219.0	1117271.0
area7	1406490.0	1122246.0
area7	1402339.0	1123907.0
area7	1399010.0	1129189.0
area7	1401017.0	1132138.0
area7	1398846.0	1136420.0
area7	1405511.0	1137167.0
area7	1405711.0	1142733.0
area7	1410064.0	1142673.0
area7	1413346.0	1150563.0
area7	1411349.0	1150840.0
area7	1413473.0	1156771.0
area7	1409579.0	1163385.0
area7	1409942.0	1170411.0
area7	1405319.0	1177418.0
area7	1408393.0	1183031.0
area7	1413913.0	1180711.0
area7	1423318.0	1181616.0
area7	1422270.0	1180046.0
area7	1426638.0	1173885.0
area7	1433223.0	1173582.0
area7	1433562.0	1171106.0
area7	1436289.0	1171846.0
area7	1440984.0	1166606.0
NA	NA	NA
area8	1525381.0	1260296.0
area8	1522245.0	1258599.0
area8	1519904.0	1251729.0
area8	1515901.0	1252072.0
area8	1509207.0	1247336.0
area8	1500674.0	1230419.0
area8	1500926.0	1225243.0
area8	1495596.0	1222345.0
area8	1490771.0	1209969.0
area8	1484941.0	1213977.0
area8	1485142.0	1218890.0
area8	1479680.0	1216796.0
area8	1473789.0	1227070.0
area8	1470181.0	1225180.0
area8	1464669.0	1228212.0
area8	1446094.0	1239894.0
area8	1447132.0	1244264.0
area8	1440860.0	1250985.0
area8	1450200.0	1257204.0
area8	1450444.0	1273435.0
area8	1456871.0	1275036.0
area8	1456116.0	1279189.0
area8	1460130.0	1281245.0
area8	1472412.0	1283557.0
area8	1495209.0	1268137.0
area8	1502652.0	1266628.0
area8	1521803.0	1263316.0
area8	1525381.0	1260296.0
NA	NA	NA
area9	1418332.0	1290728.0
area9	1423603.0	1281849.0
area9	1423040.0	1279300.0
area9	1418121.0	1281764.0
area9	1413616.0	1280007.0
area9	1415329.0	1278385.0
area9	1412781.0	1273443.0
area9	1414525.0	1270605.0
area9	1410015.0	1269812.0
area9	1405908.0	1275062.0
area9	1394210.0	1282345.0
area9	1382058.0	1280948.0
area9	1381054.0	1284782.0
area9	1379464.0	1282355.0
area9	1371113.0	1290300.0
area9	1380726.0	1297444.0
area9	1372319.0	1298886.0
area9	1370942.0	1294426.0
area9	1368877.0	1294585.0
area9	1368565.0	1308460.0
area9	1370465.0	1309848.0
area9	1389441.0	1301004.0
area9	1396901.0	1300612.0
area9	1396747.0	1302376.0
area9	1397626.0	1300165.0
area9	1405098.0	1303269.0
area9	1408305.0	1300464.0
area9	1418332.0	1290728.0
NA	NA	NA
area10	1456711.0	1167104.0
area10	1455810.0	1166987.0
area10	1455749.0	1167588.0
area10	1448991.0	1171848.0
area10	1451090.0	1174773.0
area10	1450533.0	1179621.0
area10	1447326.0	1178140.0
area10	1446533.0	1180190.0
area10	1449581.0	1183941.0
area10	1446281.0	1185429.0
area10	1445309.0	1190163.0
area10	1442111.0	1192428.0
area10	1444798.0	1206250.0
area10	1468847.0	1205526.0
area10	1464233.0	1211188.0
area10	1467268.0	1209582.0
area10	1466407.0	1211779.0
area10	1468598.0	1215068.0
area10	1472209.0	1214013.0
area10	1473043.0	1218840.0
area10	1466338.0	1223615.0
area10	1469101.0	1224716.0
area10	1462672.0	1226542.0
area10	1464669.0	1228212.0
area10	1470181.0	1225180.0
area10	1473789.0	1227070.0
area10	1479680.0	1216796.0
area10	1485142.0	1218890.0
area10	1484941.0	1213977.0
area10	1490771.0	1209969.0
area10	1495596.0	1222345.0
area10	1500926.0	1225243.0
area10	1500674.0	1230419.0
area10	1509207.0	1247336.0
area10	1515901.0	1252072.0
area10	1519904.0	1251729.0
area10	1522245.0	1258599.0
area10	1525381.0	1260296.0
area10	1535291.0	1255211.0
area10	1542168.0	1254820.0
area10	1542893.0	1252646.0
area10	1537162.0	1247786.0
area10	1537213.0	1238809.0
area10	1525321.0	1236035.0
area10	1521151.0	1238793.0
area10	1517905.0	1236231.0
area10	1514836.0	1228627.0
area10	1516341.0	1226115.0
area10	1519221.0	1227500.0
area10	1519513.0	1224424.0
area10	1509483.0	1216247.0
area10	1507805.0	1211099.0
area10	1495093.0	1202708.0
area10	1495333.0	1194962.0
area10	1486584.0	1184666.0
area10	1475016.0	1180808.0
area10	1471583.0	1175322.0
area10	1468387.0	1175971.0
area10	1460744.0	1168600.0
area10	1458993.0	1168533.0
area10	1456711.0	1167104.0
NA	NA	NA
area11	1313970.0	1409492.0
area11	1307988.0	1412827.0
area11	1298385.0	1411019.0
area11	1295861.0	1413689.0
area11	1289933.0	1414090.0
area11	1285870.0	1415570.0
area11	1270897.0	1441898.0
area11	1280411.0	1442942.0
area11	1316497.0	1446734.0
area11	1313916.0	1443153.0
area11	1314740.0	1433044.0
area11	1307992.0	1430679.0
area11	1309033.0	1420877.0
area11	1313970.0	1409492.0
NA	NA	NA
area12	1371194.0	1384938.0
area12	1321655.0	1380382.0
area12	1321158.0	1387525.0
area12	1316997.0	1391466.0
area12	1316225.0	1396654.0
area12	1312974.0	1397353.0
area12	1315597.0	1401379.0
area12	1312561.0	1407316.0
area12	1364407.0	1415316.0
area12	1370005.0	1402384.0
area12	1367934.0	1394745.0
area12	1371194.0	1384938.0
NA	NA	NA
area13	1465418.0	1399368.0
area13	1460444.0	1393614.0
area13	1446792.0	1391663.0
area13	1427426.0	1373916.0
area13	1427132.0	1377121.0
area13	1422683.0	1381344.0
area13	1420944.0	1389341.0
area13	1411996.0	1399724.0
area13	1394628.0	1419864.0
area13	1416304.0	1422868.0
area13	1451166.0	1427824.0
area13	1460185.0	1414911.0
area13	1466434.0	1412627.0
area13	1468524.0	1409343.0
area13	1466334.0	1408173.0
area13	1465418.0	1399368.0
NA	NA	NA
area14	1460130.0	1281245.0
area14	1456116.0	1279189.0
area14	1456871.0	1275036.0
area14	1450444.0	1273435.0
area14	1437634.0	1270075.0
area14	1426573.0	1277890.0
area14	1427582.0	1281294.0
area14	1423603.0	1281849.0
area14	1418332.0	1290728.0
area14	1424309.0	1302310.0
area14	1426032.0	1302661.0
area14	1426024.0	1299885.0
area14	1429864.0	1301031.0
area14	1428662.0	1306426.0
area14	1439203.0	1310364.0
area14	1463595.0	1332597.0
area14	1467207.0	1326434.0
area14	1473660.0	1327379.0
area14	1471354.0	1319444.0
area14	1465112.0	1312613.0
area14	1467719.0	1307933.0
area14	1460130.0	1281245.0
NA	NA	NA
area15	1455810.0	1166987.0
area15	1450522.0	1163455.0
area15	1448832.0	1166396.0
area15	1440984.0	1166606.0
area15	1436289.0	1171846.0
area15	1433562.0	1171106.0
area15	1433223.0	1173582.0
area15	1426638.0	1173885.0
area15	1422270.0	1180046.0
area15	1423318.0	1181616.0
area15	1413913.0	1180711.0
area15	1408393.0	1183031.0
area15	1399510.0	1195579.0
area15	1390084.0	1202390.0
area15	1379569.0	1214867.0
area15	1391445.0	1225380.0
area15	1395607.0	1220813.0
area15	1397099.0	1225630.0
area15	1395375.0	1228937.0
area15	1402452.0	1235309.0
area15	1403239.0	1235957.0
area15	1411801.0	1234223.0
area15	1421182.0	1225718.0
area15	1442143.0	1227108.0
area15	1441373.0	1219198.0
area15	1445659.0	1209705.0
area15	1444798.0	1206250.0
area15	1442111.0	1192428.0
area15	1445309.0	1190163.0
area15	1446281.0	1185429.0
area15	1449581.0	1183941.0
area15	1446533.0	1180190.0
area15	1447326.0	1178140.0
area15	1450533.0	1179621.0
area15	1451090.0	1174773.0
area15	1448991.0	1171848.0
area15	1455749.0	1167588.0
area15	1455810.0	1166987.0
area15	1460744.0	1168600.0
area15	1457788.0	1165293.0
area15	1456711.0	1167104.0
area15	1458993.0	1168533.0
area15	1460744.0	1168600.0
NA	NA	NA
area16	1484959.0	1377439.0
area16	1483167.0	1374304.0
area16	1479306.0	1375019.0
area16	1478124.0	1369040.0
area16	1472672.0	1368861.0
area16	1452381.0	1346791.0
area16	1442822.0	1353532.0
area16	1446359.0	1358141.0
area16	1445855.0	1361626.0
area16	1437242.0	1375798.0
area16	1432125.0	1370167.0
area16	1427426.0	1373916.0
area16	1446792.0	1391663.0
area16	1460444.0	1393614.0
area16	1465418.0	1399368.0
area16	1468501.0	1394508.0
area16	1471769.0	1398986.0
area16	1475690.0	1396679.0
area16	1474426.0	1390128.0
area16	1478092.0	1386167.0
area16	1481187.0	1386952.0
area16	1482635.0	1384049.0
area16	1481042.0	1382389.0
area16	1484959.0	1377439.0
NA	NA	NA
area17	1533932.0	1379728.0
area17	1529173.0	1382816.0
area17	1523822.0	1378056.0
area17	1507582.0	1380365.0
area17	1495599.0	1371838.0
area17	1487652.0	1376614.0
area17	1497838.0	1415084.0
area17	1537960.0	1385870.0
area17	1533932.0	1379728.0
NA	NA	NA
area18	1464669.0	1228212.0
area18	1462672.0	1226542.0
area18	1469101.0	1224716.0
area18	1466338.0	1223615.0
area18	1473043.0	1218840.0
area18	1472209.0	1214013.0
area18	1468598.0	1215068.0
area18	1466407.0	1211779.0
area18	1467268.0	1209582.0
area18	1464233.0	1211188.0
area18	1468847.0	1205526.0
area18	1444798.0	1206250.0
area18	1445659.0	1209705.0
area18	1441373.0	1219198.0
area18	1442143.0	1227108.0
area18	1421182.0	1225718.0
area18	1411801.0	1234223.0
area18	1403239.0	1235957.0
area18	1426989.0	1257237.0
area18	1430273.0	1251587.0
area18	1440860.0	1250985.0
area18	1447132.0	1244264.0
area18	1446094.0	1239894.0
area18	1464669.0	1228212.0
NA	NA	NA
area19	1284449.0	1258223.0
area19	1283952.0	1258624.0
area19	1275197.0	1263192.0
area19	1275972.0	1268240.0
area19	1266945.0	1276353.0
area19	1271173.0	1289023.0
area19	1267218.0	1293443.0
area19	1266120.0	1299404.0
area19	1275576.0	1303530.0
area19	1278905.0	1304972.0
area19	1289090.0	1308013.0
area19	1292650.0	1299111.0
area19	1296026.0	1296782.0
area19	1313504.0	1293660.0
area19	1284449.0	1258223.0
NA	NA	NA
area20	1380726.0	1355419.0
area20	1357303.0	1345510.0
area20	1349439.0	1344894.0
area20	1350552.0	1339999.0
area20	1336918.0	1345197.0
area20	1327122.0	1360668.0
area20	1322848.0	1371888.0
area20	1321655.0	1380382.0
area20	1371194.0	1384938.0
area20	1370402.0	1378490.0
area20	1372671.0	1375503.0
area20	1377554.0	1371327.0
area20	1381846.0	1371407.0
area20	1383800.0	1368235.0
area20	1380726.0	1355419.0
NA	NA	NA
area21	1525138.0	1326551.0
area21	1519580.0	1327839.0
area21	1509971.0	1321336.0
area21	1495833.0	1323199.0
area21	1492145.0	1321493.0
area21	1473660.0	1327379.0
area21	1467207.0	1326434.0
area21	1463595.0	1332597.0
area21	1469961.0	1338593.0
area21	1459240.0	1343385.0
area21	1452381.0	1346791.0
area21	1472672.0	1368861.0
area21	1478124.0	1369040.0
area21	1479306.0	1375019.0
area21	1483167.0	1374304.0
area21	1484959.0	1377439.0
area21	1487652.0	1376614.0
area21	1495599.0	1371838.0
area21	1497229.0	1367664.0
area21	1495506.0	1364717.0
area21	1501431.0	1359682.0
area21	1500889.0	1353812.0
area21	1503423.0	1350763.0
area21	1503903.0	1345093.0
area21	1508953.0	1338718.0
area21	1525119.0	1329659.0
area21	1525138.0	1326551.0
NA	NA	NA
area22	1542893.0	1252646.0
area22	1542168.0	1254820.0
area22	1535291.0	1255211.0
area22	1525381.0	1260296.0
area22	1521803.0	1263316.0
area22	1502652.0	1266628.0
area22	1502011.0	1270051.0
area22	1507866.0	1283197.0
area22	1517930.0	1298168.0
area22	1519537.0	1312945.0
area22	1525601.0	1325364.0
area22	1530104.0	1318253.0
area22	1534474.0	1316445.0
area22	1538511.0	1318560.0
area22	1544872.0	1314785.0
area22	1549855.0	1305285.0
area22	1558810.0	1306899.0
area22	1549514.0	1283722.0
area22	1549090.0	1267722.0
area22	1552871.0	1262524.0
area22	1550045.0	1262008.0
area22	1542893.0	1252646.0
NA	NA	NA
area23	1253081.0	1393845.0
area23	1248364.0	1371091.0
area23	1249201.0	1365662.0
area23	1242817.0	1358678.0
area23	1232063.0	1365588.0
area23	1226050.0	1376870.0
area23	1225888.0	1388935.0
area23	1221900.0	1393474.0
area23	1220447.0	1400882.0
area23	1214032.0	1410363.0
area23	1214305.0	1414538.0
area23	1209209.0	1413282.0
area23	1208313.0	1418173.0
area23	1210285.0	1420632.0
area23	1195803.0	1415603.0
area23	1193180.0	1417572.0
area23	1198729.0	1421687.0
area23	1199504.0	1424993.0
area23	1209081.0	1428576.0
area23	1220758.0	1432562.0
area23	1224125.0	1438643.0
area23	1226511.0	1434996.0
area23	1227970.0	1436396.0
area23	1240232.0	1438788.0
area23	1244756.0	1400404.0
area23	1253081.0	1393845.0
NA	NA	NA
area24	1278905.0	1304972.0
area24	1275576.0	1303530.0
area24	1275259.0	1306861.0
area24	1263704.0	1303871.0
area24	1256619.0	1308089.0
area24	1251800.0	1302102.0
area24	1248403.0	1312044.0
area24	1253172.0	1317831.0
area24	1254236.0	1327281.0
area24	1243288.0	1342771.0
area24	1250137.0	1351347.0
area24	1258481.0	1343550.0
area24	1266543.0	1341323.0
area24	1280736.0	1332476.0
area24	1288669.0	1326066.0
area24	1278905.0	1304972.0
NA	NA	NA
area25	1369110.0	1159987.0
area25	1358477.0	1162745.0
area25	1355371.0	1166273.0
area25	1356615.0	1169939.0
area25	1353134.0	1173904.0
area25	1354374.0	1178996.0
area25	1360173.0	1182571.0
area25	1366059.0	1191416.0
area25	1363729.0	1197048.0
area25	1367248.0	1199224.0
area25	1366678.0	1203573.0
area25	1379569.0	1214867.0
area25	1390084.0	1202390.0
area25	1399510.0	1195579.0
area25	1408393.0	1183031.0
area25	1405319.0	1177418.0
area25	1402898.0	1172897.0
area25	1397424.0	1174155.0
area25	1397372.0	1179749.0
area25	1390294.0	1185433.0
area25	1369110.0	1159987.0
NA	NA	NA
area26	1558810.0	1306899.0
area26	1549855.0	1305285.0
area26	1544872.0	1314785.0
area26	1538511.0	1318560.0
area26	1530598.0	1329610.0
area26	1529393.0	1336795.0
area26	1520539.0	1345347.0
area26	1522606.0	1352647.0
area26	1526981.0	1356150.0
area26	1526657.0	1360792.0
area26	1534284.0	1376316.0
area26	1533932.0	1379728.0
area26	1537960.0	1385870.0
area26	1583065.0	1353623.0
area26	1594682.0	1345399.0
area26	1583457.0	1339197.0
area26	1573165.0	1329572.0
area26	1558810.0	1306899.0
NA	NA	NA
area27	1414524.0	1113396.0
area27	1413486.0	1110024.0
area27	1402788.0	1113799.0
area27	1398872.0	1111564.0
area27	1392765.0	1113372.0
area27	1389879.0	1119133.0
area27	1391466.0	1120570.0
area27	1387190.0	1125290.0
area27	1386046.0	1127544.0
area27	1388589.0	1131342.0
area27	1386924.0	1138347.0
area27	1382401.0	1140343.0
area27	1378439.0	1146446.0
area27	1379420.0	1151173.0
area27	1369110.0	1159987.0
area27	1390294.0	1185433.0
area27	1397372.0	1179749.0
area27	1397424.0	1174155.0
area27	1402898.0	1172897.0
area27	1405319.0	1177418.0
area27	1409942.0	1170411.0
area27	1409579.0	1163385.0
area27	1413473.0	1156771.0
area27	1411349.0	1150840.0
area27	1413346.0	1150563.0
area27	1410064.0	1142673.0
area27	1405711.0	1142733.0
area27	1405511.0	1137167.0
area27	1398846.0	1136420.0
area27	1401017.0	1132138.0
area27	1399010.0	1129189.0
area27	1402339.0	1123907.0
area27	1406490.0	1122246.0
area27	1406219.0	1117271.0
area27	1410872.0	1118917.0
area27	1409421.0	1117520.0
area27	1412649.0	1115951.0
area27	1411548.0	1113686.0
area27	1414524.0	1113396.0
NA	NA	NA
area28	1413766.0	1349431.0
area28	1401320.0	1338373.0
area28	1393898.0	1334936.0
area28	1378275.0	1345253.0
area28	1380726.0	1355419.0
area28	1383800.0	1368235.0
area28	1381846.0	1371407.0
area28	1377554.0	1371327.0
area28	1372671.0	1375503.0
area28	1383875.0	1386950.0
area28	1384679.0	1379988.0
area28	1388612.0	1384647.0
area28	1392474.0	1380030.0
area28	1397171.0	1384297.0
area28	1401296.0	1384190.0
area28	1403566.0	1386389.0
area28	1400252.0	1391623.0
area28	1411996.0	1399724.0
area28	1420944.0	1389341.0
area28	1422683.0	1381344.0
area28	1427132.0	1377121.0
area28	1427426.0	1373916.0
area28	1421102.0	1370041.0
area28	1422669.0	1366289.0
area28	1415602.0	1362784.0
area28	1417191.0	1356532.0
area28	1413766.0	1349431.0
NA	NA	NA
area29	1372671.0	1375503.0
area29	1370402.0	1378490.0
area29	1371194.0	1384938.0
area29	1367934.0	1394745.0
area29	1370005.0	1402384.0
area29	1364407.0	1415316.0
area29	1366738.0	1418773.0
area29	1365509.0	1427220.0
area29	1359991.0	1436748.0
area29	1359125.0	1443362.0
area29	1366114.0	1436416.0
area29	1372796.0	1429674.0
area29	1373462.0	1416671.0
area29	1394628.0	1419864.0
area29	1411996.0	1399724.0
area29	1400252.0	1391623.0
area29	1403566.0	1386389.0
area29	1401296.0	1384190.0
area29	1397171.0	1384297.0
area29	1392474.0	1380030.0
area29	1388612.0	1384647.0
area29	1384679.0	1379988.0
area29	1383875.0	1386950.0
area29	1372671.0	1375503.0
NA	NA	NA
area30	1280736.0	1332476.0
area30	1266543.0	1341323.0
area30	1258481.0	1343550.0
area30	1250137.0	1351347.0
area30	1242817.0	1358678.0
area30	1249201.0	1365662.0
area30	1248364.0	1371091.0
area30	1253081.0	1393845.0
area30	1259261.0	1390640.0
area30	1264719.0	1384029.0
area30	1272781.0	1381789.0
area30	1279356.0	1376007.0
area30	1282491.0	1377010.0
area30	1302458.0	1373058.0
area30	1292733.0	1352529.0
area30	1283599.0	1343935.0
area30	1280736.0	1332476.0
NA	NA	NA
area31	1452381.0	1346791.0
area31	1459240.0	1343385.0
area31	1457602.0	1338686.0
area31	1444734.0	1330109.0
area31	1443144.0	1335757.0
area31	1437749.0	1333494.0
area31	1430210.0	1341866.0
area31	1414668.0	1343269.0
area31	1413766.0	1349431.0
area31	1417191.0	1356532.0
area31	1415602.0	1362784.0
area31	1422669.0	1366289.0
area31	1421102.0	1370041.0
area31	1427426.0	1373916.0
area31	1432125.0	1370167.0
area31	1437242.0	1375798.0
area31	1445855.0	1361626.0
area31	1446359.0	1358141.0
area31	1442822.0	1353532.0
area31	1452381.0	1346791.0
NA	NA	NA
area32	1371113.0	1290300.0
area32	1358817.0	1282218.0
area32	1336778.0	1287748.0
area32	1332347.0	1293652.0
area32	1326590.0	1295278.0
area32	1319975.0	1301690.0
area32	1325711.0	1325002.0
area32	1333377.0	1325123.0
area32	1327934.0	1331382.0
area32	1330158.0	1337123.0
area32	1335387.0	1340468.0
area32	1339742.0	1337231.0
area32	1338715.0	1335147.0
area32	1342684.0	1330608.0
area32	1352472.0	1330740.0
area32	1365296.0	1321913.0
area32	1370465.0	1309848.0
area32	1368565.0	1308460.0
area32	1368877.0	1294585.0
area32	1370942.0	1294426.0
area32	1372319.0	1298886.0
area32	1380726.0	1297444.0
area32	1371113.0	1290300.0
NA	NA	NA
area33	1275197.0	1263192.0
area33	1268192.0	1265031.0
area33	1264344.0	1271683.0
area33	1260467.0	1278817.0
area33	1254833.0	1283439.0
area33	1228484.0	1296979.0
area33	1224830.0	1303143.0
area33	1229831.0	1310277.0
area33	1233911.0	1311899.0
area33	1237140.0	1309969.0
area33	1248403.0	1312044.0
area33	1251800.0	1302102.0
area33	1256619.0	1308089.0
area33	1263704.0	1303871.0
area33	1275259.0	1306861.0
area33	1275576.0	1303530.0
area33	1266120.0	1299404.0
area33	1267218.0	1293443.0
area33	1271173.0	1289023.0
area33	1266945.0	1276353.0
area33	1275972.0	1268240.0
area33	1275197.0	1263192.0
NA	NA	NA
area34	1538511.0	1318560.0
area34	1534474.0	1316445.0
area34	1530104.0	1318253.0
area34	1525601.0	1325364.0
area34	1525138.0	1326551.0
area34	1525119.0	1329659.0
area34	1508953.0	1338718.0
area34	1503903.0	1345093.0
area34	1503423.0	1350763.0
area34	1500889.0	1353812.0
area34	1501431.0	1359682.0
area34	1495506.0	1364717.0
area34	1497229.0	1367664.0
area34	1495599.0	1371838.0
area34	1507582.0	1380365.0
area34	1523822.0	1378056.0
area34	1529173.0	1382816.0
area34	1533932.0	1379728.0
area34	1534284.0	1376316.0
area34	1526657.0	1360792.0
area34	1526981.0	1356150.0
area34	1522606.0	1352647.0
area34	1520539.0	1345347.0
area34	1529393.0	1336795.0
area34	1530598.0	1329610.0
area34	1538511.0	1318560.0
NA	NA	NA
area35	1487652.0	1376614.0
area35	1484959.0	1377439.0
area35	1481042.0	1382389.0
area35	1482635.0	1384049.0
area35	1481187.0	1386952.0
area35	1478092.0	1386167.0
area35	1474426.0	1390128.0
area35	1475690.0	1396679.0
area35	1471769.0	1398986.0
area35	1468501.0	1394508.0
area35	1465418.0	1399368.0
area35	1466334.0	1408173.0
area35	1468524.0	1409343.0
area35	1466434.0	1412627.0
area35	1460185.0	1414911.0
area35	1451166.0	1427824.0
area35	1451685.0	1427913.0
area35	1473041.0	1431645.0
area35	1496651.0	1415953.0
area35	1497838.0	1415084.0
area35	1487652.0	1376614.0
NA	NA	NA
area36	1325711.0	1325002.0
area36	1319241.0	1324833.0
area36	1300298.0	1333705.0
area36	1296392.0	1330525.0
area36	1288820.0	1331038.0
area36	1287337.0	1328772.0
area36	1288669.0	1326066.0
area36	1280736.0	1332476.0
area36	1283599.0	1343935.0
area36	1292733.0	1352529.0
area36	1302458.0	1373058.0
area36	1313053.0	1365129.0
area36	1317510.0	1370453.0
area36	1322848.0	1371888.0
area36	1327122.0	1360668.0
area36	1336918.0	1345197.0
area36	1335387.0	1340468.0
area36	1330158.0	1337123.0
area36	1327934.0	1331382.0
area36	1333377.0	1325123.0
area36	1325711.0	1325002.0
NA	NA	NA
area37	1181832.0	1349650.0
area37	1176093.0	1350373.0
area37	1170742.0	1354414.0
area37	1164001.0	1360733.0
area37	1158110.0	1361175.0
area37	1147063.0	1367666.0
area37	1145674.0	1371318.0
area37	1148074.0	1376390.0
area37	1147174.0	1379543.0
area37	1151330.0	1383713.0
area37	1153361.0	1390297.0
area37	1163656.0	1398808.0
area37	1163336.0	1405844.0
area37	1171887.0	1410042.0
area37	1180747.0	1414259.0
area37	1178288.0	1406486.0
area37	1182704.0	1401203.0
area37	1185288.0	1386663.0
area37	1187346.0	1385108.0
area37	1186024.0	1379640.0
area37	1189964.0	1378877.0
area37	1191106.0	1374101.0
area37	1196532.0	1372441.0
area37	1181832.0	1349650.0
NA	NA	NA
area38	1403239.0	1235957.0
area38	1402452.0	1235309.0
area38	1397136.0	1241522.0
area38	1387336.0	1247276.0
area38	1359642.0	1258108.0
area38	1344679.0	1261776.0
area38	1358817.0	1282218.0
area38	1371113.0	1290300.0
area38	1379464.0	1282355.0
area38	1381054.0	1284782.0
area38	1382058.0	1280948.0
area38	1394210.0	1282345.0
area38	1405908.0	1275062.0
area38	1410015.0	1269812.0
area38	1414525.0	1270605.0
area38	1412781.0	1273443.0
area38	1415329.0	1278385.0
area38	1413616.0	1280007.0
area38	1418121.0	1281764.0
area38	1423040.0	1279300.0
area38	1423603.0	1281849.0
area38	1427582.0	1281294.0
area38	1426573.0	1277890.0
area38	1437634.0	1270075.0
area38	1450444.0	1273435.0
area38	1450200.0	1257204.0
area38	1440860.0	1250985.0
area38	1430273.0	1251587.0
area38	1426989.0	1257237.0
area38	1403239.0	1235957.0
NA	NA	NA
area39	1221900.0	1393474.0
area39	1196532.0	1372441.0
area39	1191106.0	1374101.0
